ID,BRAND,NAME,FORM,AMOUNT,DOSE,DHA mg PER DOSE,EPA mg PER DOSE,EPA +DHA,PRICE in £,COUNTRY,REVIEWS FROM,RATING,REVIEW
1355,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-97,1,"Very dissatisfied, a capsule only has 1000 mg, i.e. the item description is misleading. Furthermore, the fish taste is significantly stronger when taken than I know from other capsules, so I assume the quality is lower. I guess it only remains for me to throw everything away."
1356,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-98,1,"I only took 2 pills and the first one already caused stomach and intestinal problems, such as stomach pain and a feeling of poor digestion, I tried the return but it's not possible, they don't accept returns."
1357,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-99,1,"It gives me heartburn that I want to die, I don't feel well at all, it causes a lot of acid in my stomach. In my opinion and experience, I don't recommend it."
1358,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-100,1,I ordered these fish oil capsules and unfortunately get rashes from them... The oil probably also comes from China and not the EU
1359,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-101,1,"Caution: This preparation caused me a very unpleasant excess of 2 doses per day. One can was ok, but the other one caused this nausea. Couldn't believe it at first and I tried again and again over the course of 2 weeks - the excess was clearly from the drug. When I read it, I saw that this was a Chinese product. I am now switching to a German seaweed product (no more fish oil)."
1360,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-102,1,I asked for a return with photos sent total silence... I think they are unusable
1361,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-103,1,"Do not consume omega 3 capsules that do not disclose the “totox value” a value that indicates the freshness of the oil, we are really talking about oxidation, do your research on the subject but know that a bad omega 3 capsule is worse than nothing at all. Good research!"
1362,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-104,1,"I bought the WeightWorld brand omega-3 capsule product on Amazon for the second time, but the tin I received this time is completely different from the shape and labels. In addition, the new can was much thinner and did not have the same strength as the previous one (the new can is on the picture on the right and the old can is on the left). I've also seen in the reviews that the new series smells like garlic! I am extremely disappointed with this product and I will never buy it before. I can't return the product either, so I wasted my money on something I can't use. I wouldn't recommend buying this product to anyone."
1363,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-105,1,"As far as it can be assessed, capsules are ok. The country of origin of the fish is China. No identification whether from wild catch or breeding. Since I don't want to support Chinese overexploitation in the oceans, these capsules are no longer an option for me."
1364,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-106,1,"I’ve been a loyal customer, ordering these Omega-3 capsules for a long time (9 bottles so far). Until recently, they were always clear and consistent. However, the last few batches have been completely different—matte in appearance, with a noticeably different smell and a greasy feeling that wasn’t present before. I’ve attached a photo for reference: The capsule on the right is from previous batches, while the one on the left is from the latest batch. As you can see, the difference is obvious. This inconsistency raises serious concerns about quality control. I can no longer trust that I’m getting the same product each time, so I will be returning this batch and looking for a more reliable brand."
1365,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-107,1,"After taking it, especially together with magnesium or other supplements, you come across garlic and smell of it so strongly (for at least 24 hours) that you are no longer socially acceptable. A very unpleasant experience, especially when you don't immediately notice the smell comes and it happens several times."
1366,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-108,1,"I compared the HSN ones, which are the ones I always take... for the sake of speed I ordered this brand, until the others arrive. Clearly you can see that the product is terrible when comparing one and the other. DON'T BUY IT because you think it's cheap, what's cheap is expensive."
1367,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-109,1,"I took this every other day. After about three weeks, I was at my workplace when my blood pressure dropped to 80/40. I felt dizzy and lightheaded initially. I was able to pinpoint these symptoms to this because this was the only supplement that was added to my other routinary supplements. I am surprised that it has high ratings but this is a dangerous supplement."
1368,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-110,1,"For inexplicable reasons I have developed allergies on legs before I had never had allergies from such remedies. Very unfortunate, wasted money."
1369,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-111,1,"I ordered the small fish oil capsules and was a big fan of them. However, the second time I ordered the product again, the large, long capsules arrived — even though it was the same product. That's pretty disappointing and they're a lot harder to swallow. I really loved the small capsules and I don't know how to get them when only the big ones are delivered now."
1370,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-112,1,"From the images in the description, the product should have been smaller and easier to use. So it's impossible for me to send them down. And I can't even return them, after opening them. I already knew the brand and it had seemed trustworthy before, too bad! I am deeply irritated as well as disappointed."
1371,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-113,1,The product title states 2000mg of fish oil per capsule. This is missleading. It is 2000mg per portion which consists of 2 capsules. So 1000mg per capsule. I do not know why is it required to misslead customers like that. Cannot comment on the quality as I do not have the machinery to test it.
1372,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-114,1,"This is my sixth time buying this product. This time the package, just arrived, was smaller but, with the same indications as the previous one. Out of scruples, I counted them and instead of 240 softgels, as indicated on the package, there are 219. Too bad, because the product is great!"
1373,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-115,1,You're hiding the fact that he's from China!
1374,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-116,1,"Unfortunately, it smells bad quickly, although the tablets should be kept until 10/2026. They are no longer edible."
1375,WeightWorld,OMEGA 3 Fish Oil 2000mg,capsules ,240,120,440,660,1100,18.26,UK,https://www.amazon.co.uk/Omega-Fish-Capsules-3000mg-Bioavailability/dp/B084G5XC29/ref=sr_1_10?crid=9VGBZO5Y9MKU&dib=eyJ2IjoiMSJ9.zDx-IDxvPDAs2ssTgc3SazmUXlcstQg7Mlfr1uM6o38uSQj3lry3KGmty0_SW_bM8BQ2gcSKikScfBe8rJxz1WMYU_nGfEpv4JN9Y0mwCs7aUBD7Ge8gkD4U5j4u2I6fJd5PO6LSTgLX04WHt12do5Z9WsigWf15CWpk5QILaFYx0BZyPHEGP7jYKIQHk8yUWihDOOA-U8pxsQrwHfFeXQHvmT3Mzpcv5EEBWGr9ksz_EkgL6PpDW6GWkzixcOPquHSH7sziNfupBaO5ZtNnpqao9ml0QqeTW6W_GK_NEcc.zvF9r9vDKyf9v5F_6r6o0E1sEVU9WRb35HuTbf1QYJo&dib_tag=se&keywords=omega+3+fish+oil+200+mg+capsules&qid=1752007076&sprefix=omega+3+fish+oil+200+mg+capsules%2Caps%2C78&sr=8-117,1,"I bought two nutritional supplements from Weightworld for an elderly lady as a gift (omega-3 fish oil and 100% pure collagen). The bottles shown in the picture did not arrive. What I received were bottles with only English on them and in almost unreadable letters. Older people can't do anything with it. That is the worst form of discrimination. The lady doesn't even speak good English. It was only after delivery that I looked at the customer reviews and realized that this was obviously a principle. This is probably deliberately deceiving and sending the wrong thing! It's fraud! In addition, some people also have allergic reactions. How can Amazon allow incorrect deliveries to create a risk?"
